gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	significant
ENSG00000071539	89.34052966135857	2.9459835671946952	0.2758022051988249	7.093304697947328e-28	1.8336192644193843e-25	upregulated
ENSG00000143603	72.15218550577049	3.840966984795551	0.36085694781200184	9.771070040010944e-28	2.4844146937798318e-25	upregulated
ENSG00000121152	114.27815270573167	1.9471283588616652	0.18542285183113758	5.669167113354128e-27	1.4182061601310084e-24	upregulated
ENSG00000111665	67.03444341411435	2.309571632415088	0.22036507773897712	6.519839624291183e-27	1.5800423839493164e-24	upregulated
ENSG00000211679	6994.305814505784	3.499516509123214	0.33421781524108074	6.419054332981964e-27	1.5800423839493164e-24	upregulated
ENSG00000132465	7609.080862012545	3.442409640755586	0.33057678917594335	1.2114080056388568e-26	2.8906058719167183e-24	upregulated
ENSG00000007968	323.3712043572766	1.740799721365731	0.16796925717320968	2.4892615123336014e-26	5.8497645539839635e-24	upregulated
ENSG00000164045	32.43350563444533	2.9747769668910844	0.28832836088297376	3.988027917044425e-26	9.231987013934185e-24	upregulated
ENSG00000011426	50.583116254652424	2.7520984374599364	0.2680784276916528	5.618710936859395e-26	1.281561862216018e-23	upregulated
ENSG00000111291	34.75019743681579	3.2829800590470692	0.32091269979005976	9.027508546487401e-26	2.029226921101733e-23	upregulated
ENSG00000161888	40.31917251154613	2.8190513322002726	0.276210408020425	1.1748637749677447e-25	2.6031624499642458e-23	upregulated
ENSG00000100526	84.84735283935534	2.6473629049133516	0.26105066689394923	2.16701638614488e-25	4.733862556212266e-23	upregulated
ENSG00000017483	561.74156520063	1.4995852294005738	0.14756216957741086	2.3117071810923553e-25	4.979802552603115e-23	upregulated
ENSG00000239264	245.47754854901467	2.483105643532165	0.24513671960986064	2.3963870569600043e-25	5.0915018155410496e-23	upregulated
ENSG00000169607	43.312778319531006	3.0681076490735366	0.30338737043308633	2.78463733983347e-25	5.836449343353664e-23	upregulated
ENSG00000244437	1774.0573737725426	3.173432306177746	0.3145136651931835	3.277391898588426e-25	6.722348465926609e-23	upregulated
ENSG00000051180	100.91005370714562	2.4142445475329133	0.23902791506544688	3.2939940903315427e-25	6.722348465926609e-23	upregulated
ENSG00000154839	50.58263721616055	2.904335700774256	0.28830952286725564	4.6286277744487075e-25	9.32337880281811e-23	upregulated
ENSG00000051341	74.91838577680714	2.0836280094562367	0.20718252698295772	5.576346413841308e-25	1.1006726433740484e-22	upregulated
ENSG00000165480	56.82169169463023	3.147166473849268	0.31302072976105183	5.606262980435192e-25	1.1006726433740484e-22	upregulated
ENSG00000223350	252.1428875975494	4.16359568532477	0.41513524452959627	6.181327168041419e-25	1.1984048047040302e-22	upregulated
ENSG00000138160	180.53158350922538	2.2038517759625464	0.21975339361822818	7.100412130679196e-25	1.359597433911535e-22	upregulated
ENSG00000211666	2540.381687417528	3.165267625501096	0.3166775000087243	9.793273838318233e-25	1.852361917467266e-22	upregulated
ENSG00000211659	3143.1234897810946	4.330740476513605	0.43511906470536477	1.283765507826166e-24	2.398940123660703e-22	upregulated
ENSG00000171320	35.18310943724585	2.505245912621133	0.2512949334068832	1.4748168056011808e-24	2.7231438874850373e-22	upregulated
ENSG00000165304	61.37776847464281	2.991657938243917	0.30083965814558344	1.5033399731883791e-24	2.743153292253148e-22	upregulated
ENSG00000048462	257.45239555251624	3.2547953331703843	0.32886778196883165	2.3730353410357914e-24	4.279741644123852e-22	upregulated
ENSG00000163808	83.831066280453	2.310600882382641	0.23376322706356678	2.988167596912887e-24	5.327181543461941e-22	upregulated
ENSG00000134057	178.4098516410449	2.177098680345583	0.22041350977944907	3.2171127259066476e-24	5.670161179410466e-22	upregulated
ENSG00000137563	144.80569858945614	2.3045257634070877	0.23425779309246328	4.735967238556368e-24	8.253354142697672e-22	upregulated
ENSG00000147649	2696.9240906254217	0.49213760997976186	0.049230234643282654	5.682501655033576e-24	9.792844518841197e-22	not_significant
ENSG00000178445	148.28749302199705	3.7084209225328264	0.37826245771142564	6.0874218999231414e-24	1.0375375128330541e-21	upregulated
ENSG00000164087	91.96757849586231	1.5755206771899362	0.16072190852747598	8.278133108636577e-24	1.3955852664668836e-21	upregulated
ENSG00000165409	26.842369764406495	2.3392003124175402	0.23888605258360301	8.408981488331048e-24	1.4024011062797266e-21	upregulated
ENSG00000211598	3562.151074273939	2.994666161123103	0.3084783366546681	1.4072943303427828e-23	2.3220356450655915e-21	upregulated
ENSG00000211955	1179.8446239916611	3.329403559413705	0.34348336456251305	1.695048650972188e-23	2.76738995542933e-21	upregulated
ENSG00000143228	54.76412968793625	2.0257444926066213	0.20867128875387117	1.8721345724089454e-23	3.0246674185482025e-21	upregulated
ENSG00000118193	35.6968449477016	2.505478510301428	0.2603106655110368	4.2701816714129637e-23	6.827888425114956e-21	upregulated
ENSG00000240382	167.7286122645576	3.9617504248535744	0.2988429619257462	5.50770787991473e-23	8.716790736477292e-21	upregulated
ENSG00000154277	30.14058431956265	5.04291328403567	0.5264139881344012	6.915233222222637e-23	1.083386538148213e-20	upregulated
ENSG00000211660	1418.0705481417735	3.556340202809646	0.3740090353169352	1.0463806015065905e-22	1.6229363129367217e-20	upregulated
ENSG00000125995	890.3663482825514	0.723372213369531	0.07506339272960011	1.0822710692453922e-22	1.661982602375845e-20	not_significant
ENSG00000123131	546.3180880668883	1.086462102130532	0.11347839581057292	1.098152284688632e-22	1.6698374446588902e-20	upregulated
ENSG00000117724	138.73306939971292	2.048746208439954	0.215840394031147	1.4074674132817925e-22	2.119399959223359e-20	upregulated
ENSG00000211947	1430.4747871258678	2.974344314167346	0.31452505506747375	1.7377971132910137e-22	2.5916570410715023e-20	upregulated
ENSG00000211966	918.0752851993999	2.91090626747762	0.30813338346005426	1.9042109848066943e-22	2.809391838692836e-20	upregulated
ENSG00000166803	27.944136734952885	3.0298257920946425	0.32019074233485684	1.920022791111803e-22	2.809391838692836e-20	upregulated
ENSG00000241351	1905.7916063750881	2.7311817054892624	0.2894759360425911	2.3817803956799904e-22	3.452468592242678e-20	upregulated
ENSG00000211949	3294.002434188882	3.075880405130643	0.33063723255007943	7.268539889554079e-22	1.0438430896942942e-19	upregulated
ENSG00000139734	24.69431771652841	3.026985208285358	0.32536854502010576	8.2437465882996985e-22	1.1730321980231956e-19	upregulated
ENSG00000035499	49.19807944521929	2.725001068448423	0.29390190941494654	1.1330780956553298e-21	1.5976401148740151e-19	upregulated
ENSG00000174371	53.684453675379494	2.5616960842699363	0.2765126296839856	1.1836021588224418e-21	1.6538440975978445e-19	upregulated
ENSG00000243466	2845.9874788599564	3.1460522246706684	0.3414177127153338	1.6483331467773536e-21	2.2826470630818533e-19	upregulated
ENSG00000115884	88.18817265878245	4.950803543651258	0.5373243095679453	1.6877887516562868e-21	2.3166020830255763e-19	upregulated
ENSG00000134690	114.65105285216522	1.7750691188971675	0.19234412860519937	1.9182112417069775e-21	2.6097768735855456e-19	upregulated
ENSG00000117650	33.3886204504948	2.699380897987512	0.29375419397489977	2.4082918802839068e-21	3.2480527881046433e-19	upregulated
ENSG00000073111	469.9953953387926	1.6716750136320413	0.18283007733947615	4.2681540449113925e-21	5.706816313497904e-19	upregulated
ENSG00000211673	1407.931541498363	3.6120834353754026	0.399290142039245	7.5204311029622185e-21	9.969392000593506e-19	upregulated
ENSG00000162062	32.65662464075708	2.2631106026131356	0.24987042639702167	9.039636131277808e-21	1.188175901662024e-18	upregulated
ENSG00000097021	264.7138160537057	1.5061444926683674	0.16612018574363857	9.33823229912743e-21	1.2171091004997179e-18	upregulated
ENSG00000140534	19.051710612956924	2.451917020725938	0.270656236978477	9.437834619358848e-21	1.219840124552131e-18	upregulated
ENSG00000112742	43.40341829234446	2.3909555277656125	0.26498911647951484	1.1205725692125673e-20	1.436370293263382e-18	upregulated
ENSG00000170312	123.75180001920046	2.599337259052754	0.2890834383169952	1.3793975419603438e-20	1.753643924246306e-18	upregulated
ENSG00000211632	62.84343321634492	2.9413920402107383	0.3276739211041606	1.552721618686321e-20	1.9579440899044585e-18	upregulated
ENSG00000211658	245.55267525773792	4.5264573210537025	0.50650917918567	1.957383207634253e-20	2.4483075443876825e-18	upregulated
ENSG00000124575	446.47994807713224	1.3735742525598753	0.15285516563784918	2.0991506432402147e-20	2.5935745926048365e-18	upregulated
ENSG00000211637	913.44905987375	3.5092405301626304	0.3927091171548144	2.1069658199110857e-20	2.5935745926048365e-18	upregulated
ENSG00000211599	30.972177657896147	3.2441545986002995	0.36321454251970337	2.3979457556315494e-20	2.928514855893333e-18	upregulated
ENSG00000085840	76.96412336672867	2.4449163695382636	0.27585877909727197	4.33772192359682e-20	5.256098987108335e-18	upregulated
ENSG00000211653	2145.285774261275	2.9409015144057107	0.33238922299491264	5.4001818567187113e-20	6.492776790519939e-18	upregulated
ENSG00000211668	991.7712068994998	3.4956973408469008	0.3967805075651129	6.554527075204281e-20	7.820054995109108e-18	upregulated
ENSG00000108641	33.124436636934654	1.541490684159279	0.17478750092961637	8.061386526348244e-20	9.472129168459187e-18	upregulated
ENSG00000101412	293.89434523643354	2.5910298646709466	0.2944958853582642	8.038014249500708e-20	9.472129168459187e-18	upregulated
ENSG00000123080	126.8689851156034	1.1415437979213767	0.12892928659950376	8.658169951063551e-20	1.0096858341428245e-17	upregulated
ENSG00000211946	1262.6883591331327	4.6555261333758065	0.5314816738955418	9.726958211429948e-20	1.1258591183528245e-17	upregulated
ENSG00000180596	133.6517051815895	1.9475745078601476	0.22225724513908854	1.19099377253735e-19	1.368319512004022e-17	upregulated
ENSG00000239672	212.9693766095168	1.1449034545189454	0.13043716558224508	1.6900048503236756e-19	1.927351119744133e-17	upregulated
ENSG00000211649	335.46264143399986	3.6656383771500702	0.42201958509541787	1.9042951493074966e-19	2.155884508449582e-17	upregulated
ENSG00000211677	14056.177692401485	3.426002510141852	0.3936548629345483	1.9306246072798181e-19	2.1698541781818826e-17	upregulated
ENSG00000101187	113.85896383269517	2.609988248054358	0.30055819572762793	2.1171417094518058e-19	2.36236459810054e-17	upregulated
ENSG00000211644	126.59067703922517	4.539252042796531	0.3870214233986768	2.1552554089192284e-19	2.3877150994526595e-17	upregulated
ENSG00000211941	599.8518311084075	2.9551788302450666	0.34114417874491665	2.4413531836653347e-19	2.685488502031868e-17	upregulated
ENSG00000129195	20.15274067046491	2.4643323799278947	0.2871163935859902	6.3199243284079675e-19	6.90295960095828e-17	upregulated
ENSG00000077152	79.71159495741517	1.4826307846207643	0.17248148994162546	6.572927056241336e-19	7.129097807154065e-17	upregulated
ENSG00000259772	49.8987303198044	2.138278734626275	0.24966219398853437	6.823228870001332e-19	7.349186095397268e-17	upregulated
ENSG00000159189	115.18468230527625	3.4041802376835593	0.39896822220601297	7.535681544315927e-19	8.060580741540692e-17	upregulated
ENSG00000211897	7813.883425072524	4.027758440631779	0.4723762659635824	7.836421421440067e-19	8.28844708131185e-17	upregulated
ENSG00000137812	84.54698877202284	1.9359558997582442	0.22644054676750552	7.855588142829413e-19	8.28844708131185e-17	upregulated
ENSG00000173369	390.00458556239323	2.770230539942007	0.3257042595737605	9.73518643493403e-19	1.0202212270663973e-16	upregulated
ENSG00000166794	1776.499377289726	0.9342025823926718	0.10901406249372297	1.3822609963362194e-18	1.438850204911058e-16	not_significant
ENSG00000186185	33.39916157161888	2.8420005892419553	0.3362821405218189	1.5249183227947788e-18	1.5767655457698013e-16	upregulated
ENSG00000173660	918.5753495990521	0.8043786718982932	0.09445172792624383	2.6209579645371e-18	2.6865245029860465e-16	not_significant
ENSG00000243290	135.84607192073193	3.1894468274061376	0.38029057546116884	2.632828655408634e-18	2.6865245029860465e-16	upregulated
ENSG00000164687	117.4976682728526	1.2249777100504151	0.14548518694556326	3.430092526650733e-18	3.4771722279969197e-16	upregulated
ENSG00000119326	86.92111111759125	2.0616775317787535	0.2464973693224439	3.509808111123621e-18	3.5348781690602186e-16	upregulated
ENSG00000211640	1478.9128770805544	3.905523981909291	0.46894885031529376	4.18562341706905e-18	4.188323819273611e-16	upregulated
ENSG00000282600	52.613913447873756	3.2954837107196595	0.3956590055716832	4.3914954097681144e-18	4.3661598593271444e-16	upregulated
ENSG00000137309	1079.2830267093052	0.9406287904226232	0.11189614434538997	5.364698386638787e-18	5.299775285144432e-16	not_significant
ENSG00000135916	1919.6189306946403	1.6757123204323645	0.2004515883552785	6.027544559798675e-18	5.916912412815029e-16	upregulated
ENSG00000116898	602.8984964985981	0.5845649714766096	0.06909483430569649	7.313778795100675e-18	7.134384220881225e-16	not_significant
ENSG00000180535	43.9699814093859	3.421288074782133	0.4137742455839495	7.387144653740944e-18	7.160913348720127e-16	upregulated
ENSG00000184164	1110.606585763652	0.9673008739413511	0.1161961591996087	1.0311407219033286e-17	9.933535774360638e-16	not_significant
ENSG00000047597	151.01075766424768	3.23681358634405	0.3936245224609586	1.1831251962265734e-17	1.1327328267576638e-15	upregulated
ENSG00000211952	108.10616800600705	2.9371186867133083	0.35840628512524075	1.3429979483310156e-17	1.2779078637186535e-15	upregulated
ENSG00000228716	55.4755041337378	1.6556041229952791	0.20119894978808153	1.3540554282967083e-17	1.2805731520049967e-15	upregulated
ENSG00000166562	1143.1416524738952	1.3096222740460413	0.15877462606217269	1.3694434675219657e-17	1.2872768594706478e-15	upregulated
ENSG00000274997	21.423328130189095	2.5039117419625607	0.30575851601307896	1.5323195064709995e-17	1.4317033461063373e-15	upregulated
ENSG00000168298	682.4422450046222	1.3886418328213457	0.16915285084490375	1.736808893930105e-17	1.6130482601710138e-15	upregulated
ENSG00000105974	43.058949753262205	3.1626882722722747	0.38730633907717693	1.7981420478011953e-17	1.6502475243429905e-15	upregulated
ENSG00000160957	188.01839952135578	1.4911958702031383	0.1817921633803892	1.7938122837801808e-17	1.6502475243429905e-15	upregulated
ENSG00000140451	67.88526329288092	1.5671392207868553	0.1917575005097548	2.193689041628237e-17	2.0014186491561148e-15	upregulated
ENSG00000138778	81.77055468171409	1.6389113561842978	0.20062156334983366	2.2230751963017923e-17	2.016368204364959e-15	upregulated
ENSG00000211934	2497.22351881879	3.5155379422898445	0.4325843678913578	2.376061170310642e-17	2.142599346018492e-15	upregulated
ENSG00000277224	23.51700272665738	2.2467183956660306	0.27705027703808466	2.6887785876617138e-17	2.4105754852389123e-15	upregulated
ENSG00000211648	1616.9728552138808	3.4637508146790386	0.4274571327559898	2.7331039083111142e-17	2.436232276891114e-15	upregulated
ENSG00000170439	179.18644498096612	5.398210275606632	0.6683569332720524	3.093241068789612e-17	2.7414953701101077e-15	upregulated
ENSG00000104738	756.7855742095381	1.537110249945514	0.19021152052211973	3.865956359248151e-17	3.4068740415874332e-15	upregulated
ENSG00000128228	1016.2513610801936	1.1573374554792346	0.14310122239614245	5.880875664563288e-17	5.153241895896982e-15	upregulated
ENSG00000165948	83.970487049069	1.3183460326405378	0.16342719005960651	6.00681897209941e-17	5.2340315874866206e-15	upregulated
ENSG00000029993	124.06075832157183	1.7584438361507717	0.21886730708249094	6.139561449307662e-17	5.319809948534181e-15	upregulated
ENSG00000080986	136.42297747935058	1.5082476244877454	0.18735987897086362	6.309385658121618e-17	5.436587308748128e-15	upregulated
ENSG00000120885	5060.277291658486	3.082921832829282	0.3861088371687881	7.171078478449223e-17	6.144940729323063e-15	upregulated
ENSG00000165283	1156.3294713830448	0.48905540570150435	0.0596142280420958	8.423820428443978e-17	7.178761255228907e-15	not_significant
ENSG00000119333	293.5292322762377	1.1672261967754443	0.14516241171085129	8.492577828951814e-17	7.197807766505061e-15	upregulated
ENSG00000178741	1594.3023583340014	0.6721728360325111	0.08273445813043095	9.882545466285693e-17	8.330341314244082e-15	not_significant
ENSG00000180879	2564.948834835621	0.6472275243093236	0.07963481916348425	1.0235558085793532e-16	8.58127058976528e-15	not_significant
ENSG00000211970	438.5699492299738	3.394105084666023	0.42965461408163463	1.437223444839183e-16	1.1984589048094477e-14	upregulated
ENSG00000137198	470.6062762247352	2.5922192249682214	0.3280759443752613	1.5582038105852139e-16	1.2814322585874763e-14	upregulated
ENSG00000110063	550.3321293430192	0.6940725283734342	0.08611577479734174	1.5615131971182013e-16	1.2814322585874763e-14	not_significant
ENSG00000270550	1757.3788634032394	2.942043433779484	0.37217665236481373	1.554925104197241e-16	1.2814322585874763e-14	upregulated
ENSG00000211669	1159.4195544161312	4.289621837338793	0.5441722518459994	1.5770029829314807e-16	1.2873324350140667e-14	upregulated
ENSG00000116288	3016.0444017808127	0.5621312463817488	0.06965222610313282	2.0558296650293995e-16	1.6694197960526695e-14	not_significant
ENSG00000101335	681.0117239131348	3.5807706662758143	0.4567672240595696	2.2839016097131716e-16	1.8449642690964215e-14	upregulated
ENSG00000111775	1034.8631939039603	0.6028469897716443	0.07506388402939874	2.6126718781232745e-16	2.0996135144918125e-14	not_significant
ENSG00000240864	272.36292424773063	2.7993705156560997	0.3587591127411874	3.232535619660629e-16	2.5843622402544513e-14	upregulated
ENSG00000142731	96.55665559342378	1.362673965953252	0.1735167691813949	3.3835603874383625e-16	2.6912318773932818e-14	upregulated
ENSG00000100902	241.01663121556678	0.8175798607600644	0.10371655607075204	4.90523692385385e-16	3.8816441167843476e-14	not_significant
ENSG00000157450	977.0753718877645	-0.63960061499901	0.08069087227160562	5.104423457395852e-16	4.0187618184878007e-14	not_significant
ENSG00000196465	55.59798183213018	1.3198716795146328	0.16913258611957574	5.140096186343653e-16	4.026408679302528e-14	upregulated
ENSG00000211650	224.92313446842496	3.74532159532553	0.48452840617689646	5.386097119359653e-16	4.197907855340111e-14	upregulated
ENSG00000168268	167.9393133081504	2.0642837231870224	0.2668805837472244	5.987067884574333e-16	4.642971144487395e-14	upregulated
ENSG00000165891	19.534370240565657	2.6092766022228484	0.33787689069025706	6.678070639129202e-16	5.15307838870119e-14	upregulated
ENSG00000109674	19.481814516532896	2.1122376142465193	0.2728604589119406	6.737839996533758e-16	5.173460314170227e-14	upregulated
ENSG00000203760	98.540099884621	1.3738729753225372	0.1772224534908956	7.35519872421437e-16	5.592114324145338e-14	upregulated
ENSG00000198093	103.92480479485634	-0.8744972142041124	0.11170002313560708	7.334649729678625e-16	5.592114324145338e-14	not_significant
ENSG00000151725	103.22964926988288	1.834494277680302	0.23786080032266627	7.722591539134124e-16	5.842799744974159e-14	upregulated
ENSG00000164104	4028.646602725877	0.9593405111902666	0.12313909071158233	8.253034216407561e-16	6.21381362604278e-14	not_significant
ENSG00000243238	490.48367028308104	3.658765253678355	0.4779842246335656	9.626595627010677e-16	7.212970926325392e-14	upregulated
ENSG00000134825	748.7139561258747	0.6283548091691256	0.08006717825199511	1.0146501297817532e-15	7.565972842747593e-14	not_significant
ENSG00000161513	205.91012471846645	0.8757795529417747	0.11286376554083112	1.1721401013694147e-15	8.698513383846711e-14	not_significant
ENSG00000184897	2745.772286218175	0.8706457082500653	0.11220491404258467	1.2045586574838205e-15	8.896526084559075e-14	not_significant
ENSG00000183087	425.4553487397929	1.757125461775891	0.2294149155265866	1.3058238225178295e-15	9.598733406280348e-14	upregulated
ENSG00000123473	85.82132719223488	1.6734271247273957	0.21891681988701384	1.4158762365901824e-15	1.035860397618572e-13	upregulated
ENSG00000106799	987.3181625803263	-0.992610139192709	0.12874153276153283	1.4392420906432266e-15	1.0480114941726031e-13	not_significant
ENSG00000136810	1202.6838183303441	0.86486541006103	0.11181254324505724	1.4660510153135393e-15	1.0625444508183643e-13	not_significant
ENSG00000074842	2032.4054943212923	1.0220366417819902	0.13273160628317135	1.523689662958014e-15	1.0991826359292463e-13	upregulated
ENSG00000168496	512.8563028175648	1.1054414263305405	0.14393946325780613	1.6025961825325042e-15	1.15075309217959e-13	upregulated
ENSG00000211890	6062.863826035627	3.24172214489808	0.4262330768855364	1.615932878506031e-15	1.1549824398907161e-13	upregulated
ENSG00000149554	75.20550302004581	1.59317748529463	0.2092301171630317	1.886366296816866e-15	1.342089048790348e-13	upregulated
ENSG00000123989	420.39024625743986	1.430360187207485	0.18833930474005137	2.0012116515182024e-15	1.417296471006727e-13	upregulated
ENSG00000157045	461.95139791729105	0.4656186074748316	0.0596083689957924	2.1993586486836157e-15	1.5505478473219492e-13	not_significant
ENSG00000100479	34.98567928556211	1.941076390089026	0.2560993477458867	2.221032072903633e-15	1.55874241858531e-13	upregulated
ENSG00000184678	795.7761636282437	1.6443421524138966	0.2174563938817058	3.1025593616639287e-15	2.167598905378718e-13	upregulated
