gene_id	ensembl_gene_id	gene_symbol	entrez_id	gene_name	deseq2_log2FC	deseq2_padj	deseq2_significant	limma_logFC	limma_AveExpr	limma_pvalue	limma_padj	limma_significant	both_tested	same_logfc_direction	both_significant	both_upregulated	both_downregulated	method_agreement
ENSG00000072954	ENSG00000072954	TMEM38A	79041	transmembrane protein 38A	0.7687881268978168	5.189992086955107e-4	not_significant	0.6677386456902812	2.8118071555522346	0.004134861506597608	0.015565947079448762	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000076043	ENSG00000076043	REXO2	25996	RNA exonuclease 2	0.35617855438852225	5.194532487739913e-4	not_significant	0.35509818197499055	4.501297726601629	6.279265466681932e-4	0.0035622314333663783	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000211455	ENSG00000211455	STK38L	23012	serine/threonine kinase 38 like	-0.46884942649245487	5.233783568114684e-4	not_significant	-0.542892344940749	5.2150254157097455	1.6345482733784295e-4	0.0012550417683217547	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000068438	ENSG00000068438	FTSJ1	24140	FtsJ RNA 2'-O-methyltransferase 1	0.197173477835884	5.259892057814141e-4	not_significant	0.1921213680143472	6.106411107411363	6.43799304492351e-4	0.003632348931493766	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000106868	ENSG00000106868	SUSD1	64420	sushi domain containing 1	0.5007066780222997	5.263516334334951e-4	not_significant	0.47446476144472705	6.27148111172181	8.822732245264201e-4	0.004623218315129464	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000123739	ENSG00000123739	PLA2G12A	81579	phospholipase A2 group XIIA	0.6513655140589516	5.264590056259876e-4	not_significant	0.546912782764879	3.843178976727004	0.0035398078289500244	0.01383280912749178	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000166136	ENSG00000166136	NDUFB8	4714	NADH:ubiquinone oxidoreductase subunit B8	0.25226963184246554	5.267249705428362e-4	not_significant	0.25066248518613143	4.615436556360899	5.664806111430191e-4	0.003305848735723916	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000090266	ENSG00000090266	NDUFB2	4708	NADH:ubiquinone oxidoreductase subunit B2	0.2531675399619427	5.271847464017332e-4	not_significant	0.2526787713187444	5.87474546095052	3.664419531482202e-4	0.0023417860293897383	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000196670	ENSG00000196670	ZFP62	643836	ZFP62 zinc finger protein	-0.39053845373128626	5.277796866143779e-4	not_significant	-0.42815557408056604	3.862616234426406	2.1330772478608085e-4	0.001536647845532798	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000150316	ENSG00000150316	CWC15	51503	CWC15 spliceosome associated protein homolog	0.25528711790204806	5.289997283809346e-4	not_significant	0.2616414133081477	5.680333445093235	2.862205706118235e-4	0.0019292656154640219	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000235016	ENSG00000235016	SEMA3F-AS1	100129060	SEMA3F antisense RNA 1	0.6638548789426552	5.30419940009131e-4	not_significant	0.7435244489616049	1.9611895122646084	4.2095405089433277e-4	0.002613689883655365	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000172007	ENSG00000172007	RAB33B	83452	RAB33B, member RAS oncogene family	-0.3806387675315841	5.30419940009131e-4	not_significant	-0.4377469597227428	3.8725471469584383	7.378828496205862e-5	6.804139713207665e-4	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000159128	ENSG00000159128	IFNGR2	3460	interferon gamma receptor 2	0.6159653572851179	5.30419940009131e-4	not_significant	0.5745717915813753	7.143994435940416	0.001931257098590496	0.008654665587731463	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000034533	ENSG00000034533	ASTE1	28990	asteroid homolog 1	-0.44193433492144585	5.330001270079145e-4	not_significant	-0.4588332283871406	5.072829742194749	3.6189696370924766e-4	0.0023165587730624975	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000158805	ENSG00000158805	ZNF276	92822	zinc finger protein 276	-0.3820406617545576	5.342025997273243e-4	not_significant	-0.4148816469242682	6.306839180556544	2.555901081245274e-4	0.0017705237056772755	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000163444	ENSG00000163444	TMEM183A	92703	transmembrane protein 183A	0.2475446771804903	5.350246976682665e-4	not_significant	0.24754469777519184	5.7899504298489175	3.382914091875047e-4	0.002209220950104504	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000143951	ENSG00000143951	WDPCP	51057	WD repeat containing planar cell polarity effector	-0.3065867583629507	5.350246976682665e-4	not_significant	-0.32266799929558854	3.341334083987913	3.438949702678471e-4	0.002233032602307509	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000087086	ENSG00000087086	FTL	2512	ferritin light chain	0.45419424468819297	5.354523962561103e-4	not_significant	0.4485354698456234	12.475522463509234	6.0943112840467e-4	0.0034862779942896986	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000081237	ENSG00000081237	PTPRC	5788	protein tyrosine phosphatase receptor type C	-0.2474389493909784	5.393600355534119e-4	not_significant	-0.26380137870412135	10.796543007964603	3.4573848362211984e-4	0.0022380650588393483	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000197892	ENSG00000197892	KIF13B	23303	kinesin family member 13B	0.2733303508494375	5.40316975508067e-4	not_significant	0.2688206129934789	4.2920603451725405	3.377172162223092e-4	0.0022073299720219196	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000118690	ENSG00000118690	ARMC2	84071	armadillo repeat containing 2	0.3485277597083373	5.415936881732111e-4	not_significant	0.36215208213101446	2.3485700083884318	5.330014432188874e-4	0.0031564919375047518	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000053501	ENSG00000053501	USE1	55850	unconventional SNARE in the ER 1	0.19287120007462463	5.432297001522868e-4	not_significant	0.19534336527893714	4.16009542212886	6.821571093349247e-4	0.003801745154791477	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000171202	ENSG00000171202	TMEM126A	84233	transmembrane protein 126A	0.46246799505369424	5.439263636286818e-4	not_significant	0.48458143804638354	3.8713584832713557	3.8121093080744473e-4	0.0024123978529807994	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000198563	ENSG00000198563	DDX39B	7919	DExD-box helicase 39B	-0.3347360917840441	5.443263908138838e-4	not_significant	-0.35598640654804115	5.849083417655768	2.5683526070465146e-4	0.0017751848901645028	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000178947	ENSG00000178947	SMIM10L2A	399668	small integral membrane protein 10 like 2A	-0.918611310995375	5.443263908138838e-4	not_significant	-0.9450082311606097	-0.6222969311957196	0.00125629527613026	0.00611586306741379	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000089486	ENSG00000089486	CDIP1	29965	cell death inducing p53 target 1	-0.3383668909652778	5.478918852145722e-4	not_significant	-0.38443620324899097	5.500080393330487	1.4947226976405506e-4	0.001175616077099642	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000167315	ENSG00000167315	ACAA2	10449	acetyl-CoA acyltransferase 2	0.3554338504823246	5.50171262528505e-4	not_significant	0.36278350804663706	6.22250291182292	3.0057546630163465e-4	0.0020094506389389455	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000103121	ENSG00000103121	CMC2	56942	C-X9-C motif containing 2	0.39885140506225214	5.511575198059747e-4	not_significant	0.43596760023792225	3.9005371224706002	2.2883993111017716e-4	0.0016273761263268444	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000152380	ENSG00000152380	FAM151B	167555	family with sequence similarity 151 member B	0.9045861145559178	5.522925041968092e-4	not_significant	0.8418751812068594	1.050748407298182	0.002528499925287087	0.010642342969118784	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000136044	ENSG00000136044	APPL2	55198	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2	-0.318765814274492	5.532595596631021e-4	not_significant	-0.3511162374287533	5.078204297519773	1.6018140601777365e-4	0.0012354120374617947	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000179899	ENSG00000179899	ENSG00000179899	NA	NA	-0.773327862563211	5.540167745090018e-4	not_significant	-1.0237955076215108	1.1425382615786812	7.466917958127354e-5	6.864961323684366e-4	downregulated	TRUE	TRUE	FALSE	FALSE	FALSE	limma_voom_only
ENSG00000110090	ENSG00000110090	CPT1A	1374	carnitine palmitoyltransferase 1A	0.584713191003952	5.621475068097627e-4	not_significant	0.6064366657436784	4.197494993688556	6.138072473732801e-4	0.003498995656423414	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000275131	ENSG00000275131	ENSG00000275131	NA	NA	-0.4519735207479231	5.632962952524628e-4	not_significant	-0.4586511306290273	3.357593130413763	0.0011355216520063656	0.005663003479941714	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000150961	ENSG00000150961	SEC24D	9871	SEC24 homolog D, COPII coat complex component	0.43395213607772987	5.637688971315344e-4	not_significant	0.41462540558556427	6.526854159741261	7.314999258207805e-4	0.0040157956032052	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000287095	ENSG00000287095	ENSG00000287095	NA	NA	-1.0231915581473965	5.637688971315344e-4	downregulated	-1.0778150361526875	-0.08181491659740818	0.0010265783207265998	0.0052204031981867415	downregulated	TRUE	TRUE	TRUE	FALSE	TRUE	both_downregulated
ENSG00000139324	ENSG00000139324	TMTC3	160418	transmembrane O-mannosyltransferase targeting cadherins 3	-0.3531679105283139	5.637688971315344e-4	not_significant	-0.35748272441386586	2.7959739401464514	6.03512138719953e-4	0.0034655584122719255	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000162924	ENSG00000162924	REL	5966	REL proto-oncogene, NF-kB subunit	-0.505813153380356	5.666598733953483e-4	not_significant	-0.49860728772038865	5.496863484872317	8.000380678966596e-4	0.004303260388209618	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000180185	ENSG00000180185	FAHD1	81889	fumarylacetoacetate hydrolase domain containing 1	0.34752437999083946	5.680338921361095e-4	not_significant	0.3566743708049107	4.119049781249179	3.851136372503247e-4	0.002431059224156506	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000126016	ENSG00000126016	AMOT	154796	angiomotin	-0.803088166346611	5.70078962643503e-4	not_significant	-1.1011807841630028	0.14642311292856094	2.2205200476075774e-4	0.0015878407532684891	downregulated	TRUE	TRUE	FALSE	FALSE	FALSE	limma_voom_only
ENSG00000196418	ENSG00000196418	ZNF124	7678	zinc finger protein 124	-0.7407586816641768	5.715527864939931e-4	not_significant	-0.7276174350146913	2.609495516858387	0.0016026293237295138	0.007446608990726411	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000225079	ENSG00000225079	FTH1P22	100462772	ferritin heavy chain 1 pseudogene 22	-0.8695225427556152	5.745733758522508e-4	not_significant	-0.9471136123550397	0.6268261663244512	0.001194706215933243	0.005893732000357698	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000128011	ENSG00000128011	LRFN1	57622	leucine rich repeat and fibronectin type III domain containing 1	-0.45948120297639405	5.747508201680259e-4	not_significant	-0.499311960055556	2.830494308459514	4.032762508819444e-4	0.002526177161219288	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000163608	ENSG00000163608	NEPRO	25871	nucleolus and neural progenitor protein	-0.3753377931519267	5.748090927881349e-4	not_significant	-0.40793906550224257	4.190218281758115	2.0180127250275017e-4	0.0014736053373435288	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000260661	ENSG00000260661	ENSG00000260661	NA	NA	0.7972363205602779	5.764058071829717e-4	not_significant	0.9476341193257114	-0.771078543927085	1.4474167372505815e-4	0.0011442117020772945	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000172586	ENSG00000172586	CHCHD1	118487	coiled-coil-helix-coiled-coil-helix domain containing 1	0.3805083120795108	5.774244556633961e-4	not_significant	0.3832887737915991	3.7836971929712786	6.206863438122354e-4	0.003526316920339843	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000075539	ENSG00000075539	FRYL	285527	FRY like transcription coactivator	-0.25380322765132735	5.776370047201705e-4	not_significant	-0.26556384017124834	6.374128073490617	3.236699295694053e-4	0.0021325915920227174	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000124171	ENSG00000124171	PARD6B	84612	par-6 family cell polarity regulator beta	-0.646599268896848	5.776370047201705e-4	not_significant	-0.7175605579867635	1.276998904436344	4.8735747650359955e-4	0.002945796750027603	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000184613	ENSG00000184613	NELL2	4753	neural EGFL like 2	-0.8703952623026312	5.814343848198426e-4	not_significant	-1.15455324820398	6.057454047439818	2.562739979648172e-4	0.0017720952779466405	downregulated	TRUE	TRUE	FALSE	FALSE	FALSE	limma_voom_only
ENSG00000198794	ENSG00000198794	SCAMP5	192683	secretory carrier membrane protein 5	1.5018663371785836	5.835305330241121e-4	upregulated	1.1576882025740471	0.18346437872898824	0.021938819969799517	0.0575754818496769	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	deseq2_only
ENSG00000179476	ENSG00000179476	C14orf28	122525	chromosome 14 open reading frame 28	-0.47564649245550894	5.835451794500245e-4	not_significant	-0.5323752407586559	2.2498057514112277	2.5924400547340504e-4	0.0017894412660847852	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000170458	ENSG00000170458	CD14	929	CD14 molecule	0.8025840306245086	5.848573779106339e-4	not_significant	0.7161755149735551	10.174901279086749	0.0035328328911654176	0.013816606629254533	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000058668	ENSG00000058668	ATP2B4	493	ATPase plasma membrane Ca2+ transporting 4	-0.3290639098687389	5.959842200769138e-4	not_significant	-0.350763424401932	6.665359529099761	2.3100383034885944e-4	0.0016371128868064126	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000010818	ENSG00000010818	HIVEP2	3097	HIVEP zinc finger 2	-0.5383444143015477	5.980015096593017e-4	not_significant	-0.6193435873026258	5.734678218444359	2.1069625365725676e-4	0.001524917822783039	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000251661	ENSG00000251661	ENSG00000251661	NA	NA	1.142183227811322	5.980015096593017e-4	upregulated	1.4066050092523565	2.1317903134905696	5.826462063377242e-4	0.0033694417077919847	upregulated	TRUE	TRUE	TRUE	TRUE	FALSE	both_upregulated
ENSG00000131828	ENSG00000131828	PDHA1	5160	pyruvate dehydrogenase E1 subunit alpha 1	0.18838539246342753	6.027041942371081e-4	not_significant	0.18923291710622436	6.098137243882262	5.080534463741656e-4	0.0030483206782449934	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000125454	ENSG00000125454	SLC25A19	60386	solute carrier family 25 member 19	0.25828932414737515	6.027041942371081e-4	not_significant	0.26471625125523923	3.9391157442686002	4.1412629828684e-4	0.0025805941689147805	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000171295	ENSG00000171295	ZNF440	126070	zinc finger protein 440	-0.44112362850906417	6.027041942371081e-4	not_significant	-0.44961563890003386	2.812200376649108	7.616499041072026e-4	0.004131930749458801	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000285938	ENSG00000285938	LOC122526776	122526776	uncharacterized LOC122526776	0.6599973121360642	6.05271759919428e-4	not_significant	0.640509758466028	0.6294755171168134	0.0017791740258773284	0.00809474600802504	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000151883	ENSG00000151883	PARP8	79668	poly(ADP-ribose) polymerase family member 8	-0.37267729191344695	6.05271759919428e-4	not_significant	-0.43213884662358115	7.444510519117833	1.4858652906357065e-4	0.00116983607399796	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000167969	ENSG00000167969	ECI1	1632	enoyl-CoA delta isomerase 1	0.2512528999614154	6.05271759919428e-4	not_significant	0.2571958407266628	5.39734066353265	2.7601448781940194e-4	0.001875979275231781	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000090857	ENSG00000090857	LOC124907803	124907803	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial-like	-0.4841885053536292	6.05271759919428e-4	not_significant	-0.5548335614605948	4.309702782897199	1.4307692573696152e-4	0.0011351013392226462	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000140307	ENSG00000140307	GTF2A2	2958	general transcription factor IIA subunit 2	0.33104671361014437	6.064940253605588e-4	not_significant	0.3287453718844775	5.574668405967304	3.8548334101390846e-4	0.0024324030183587144	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000168785	ENSG00000168785	TSPAN5	10098	tetraspanin 5	0.5953222022496965	6.092797020296675e-4	not_significant	0.5392930402807679	4.4949649673935435	0.0018725260601789627	0.008438709219259214	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000139546	ENSG00000139546	TARBP2	6895	TARBP2 subunit of RISC loading complex	0.22170586263861747	6.092797020296675e-4	not_significant	0.22532111733299764	5.039614414531545	5.602387066927983e-4	0.003280219834203587	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000130475	ENSG00000130475	FCHO1	23149	FCH and mu domain containing endocytic adaptor 1	-0.2946911018417488	6.099499854603571e-4	not_significant	-0.3095801178334483	6.054341121057622	2.523618243231313e-4	0.001753643322245415	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000090273	ENSG00000090273	NUDC	10726	nuclear distribution C, dynein complex regulator	0.1749923064009946	6.12531889870317e-4	not_significant	0.17176131458807387	6.9549647578912595	7.807902155752249e-4	0.004218912655423314	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000133624	ENSG00000133624	ENSG00000133624	NA	NA	-0.5413046363243442	6.149182207929473e-4	not_significant	-0.5606928970807985	4.173090966493099	9.287373767936074e-4	0.00480157223802295	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000106346	ENSG00000106346	USP42	84132	ubiquitin specific peptidase 42	-0.3360735735230067	6.164055152270501e-4	not_significant	-0.3620797360936878	5.112931378538997	1.4357859723661685e-4	0.0011368936663601278	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000138382	ENSG00000138382	METTL5	29081	methyltransferase 5, N6-adenosine	0.32503037174707317	6.238771335922668e-4	not_significant	0.3231202698829909	4.643533905968524	6.043919605769852e-4	0.0034693261689670764	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000168411	ENSG00000168411	RFWD3	55159	ring finger and WD repeat domain 3	-0.38559481161412307	6.274995014749321e-4	not_significant	-0.41938506427873357	4.642585218588662	1.7297940338311033e-4	0.0013080987549839304	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000226756	ENSG00000226756	ENSG00000226756	NA	NA	0.7717635230851679	6.299392445017322e-4	not_significant	0.7972418569605109	-0.03160157214562466	8.722071397627431e-4	0.004588850996512939	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000103264	ENSG00000103264	FBXO31	79791	F-box protein 31	-0.3845733549021391	6.299392445017322e-4	not_significant	-0.42872107263406356	4.846847657451999	1.5422963885665522e-4	0.0012046641670400754	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000131981	ENSG00000131981	LGALS3	3958	galectin 3	0.5256938258342426	6.32700898528299e-4	not_significant	0.5576379457613623	7.295609666859918	5.005878865658555e-4	0.0030093481087738057	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000135763	ENSG00000135763	URB2	9816	URB2 ribosome biogenesis homolog	-0.3856413253763199	6.330359370223628e-4	not_significant	-0.4204272323917313	3.8460836358766763	1.962863569891492e-4	0.001440114189641298	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000285366	ENSG00000285366	ENSG00000285366	NA	NA	0.8923330287209705	6.330359370223628e-4	not_significant	0.9289141579523328	-0.472642986231129	9.008137878244801e-4	0.0046931883940737945	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000162695	ENSG00000162695	SLC30A7	148867	solute carrier family 30 member 7	-0.29992853507977724	6.334829453550941e-4	not_significant	-0.3337536027566159	5.714908718925673	7.866980765025766e-5	7.118837320043735e-4	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000198689	ENSG00000198689	SLC9A6	10479	solute carrier family 9 member A6	-0.26612722248237985	6.377521200926462e-4	not_significant	-0.28976630971261486	5.316009789658846	2.518242202454353e-4	0.0017514769757877588	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000105507	ENSG00000105507	CABP5	56344	calcium binding protein 5	1.0977072318690315	6.413943957022881e-4	upregulated	1.1754487456223779	0.5481329400731774	0.0013535614962026424	0.006493578350171044	upregulated	TRUE	TRUE	TRUE	TRUE	FALSE	both_upregulated
ENSG00000152683	ENSG00000152683	SLC30A6	55676	solute carrier family 30 member 6	-0.35199703168776797	6.420492227831104e-4	not_significant	-0.3827250334671479	4.368203063589289	1.907771487439393e-4	0.0014103687211718297	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000010327	ENSG00000010327	STAB1	23166	stabilin 1	0.9206421013136702	6.427059379567129e-4	not_significant	0.7497474090682417	6.5031633213451014	0.010715401792433401	0.033108434068840974	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000198642	ENSG00000198642	KLHL9	55958	kelch like family member 9	-0.2544897137829095	6.427059379567129e-4	not_significant	-0.2693460416019198	5.425989618484645	3.0879443966628985e-4	0.0020502576024076006	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000140044	ENSG00000140044	JDP2	122953	Jun dimerization protein 2	0.7972323026088087	6.46377956846912e-4	not_significant	0.643785179055195	4.7587187039879595	0.005924008639234638	0.02079705160582373	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000177119	ENSG00000177119	ANO6	196527	anoctamin 6	0.6058512254504222	6.498798471290222e-4	not_significant	0.5195429147528587	6.672245492757114	0.0021586370300368716	0.009441754183833017	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000140521	ENSG00000140521	POLG	5428	DNA polymerase gamma, catalytic subunit	-0.27038900469033383	6.510084873541555e-4	not_significant	-0.2883213950490777	7.202296465441946	2.858968747954395e-4	0.0019279393600335941	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000005007	ENSG00000005007	UPF1	5976	UPF1 RNA helicase and ATPase	-0.31305119131155323	6.533075796318383e-4	not_significant	-0.3492601200096104	6.608338589910509	1.4359604722111478e-4	0.0011368936663601278	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000186056	ENSG00000186056	MATN1-AS1	100129196	MATN1 antisense RNA 1	-0.5595643151480133	6.567878505825593e-4	not_significant	-0.5981881213133993	2.0683379464259923	6.810897185464824e-4	0.003799892638365447	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000233392	ENSG00000233392	UICLM	200772	up-regulated in colorectal cancer liver metastasis	-1.5401566807351683	6.567878505825593e-4	downregulated	-2.86653849313874	1.500819347952931	1.5386306324220747e-6	3.594000166997949e-5	downregulated	TRUE	TRUE	TRUE	FALSE	TRUE	both_downregulated
ENSG00000135124	ENSG00000135124	P2RX4	5025	purinergic receptor P2X 4	0.39615218767472354	6.567878505825593e-4	not_significant	0.39294675939161827	6.355415899034578	4.6877059787927514e-4	0.0028559340751947234	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000108479	ENSG00000108479	GALK1	2584	galactokinase 1	0.455610562791178	6.614511206376888e-4	not_significant	0.44767891048530295	5.41038744326485	6.022190462598657e-4	0.0034594138546261174	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000104823	ENSG00000104823	ECH1	1891	enoyl-CoA hydratase 1	0.29514315392180934	6.616650806313116e-4	not_significant	0.29528581739621185	7.074616497694398	3.88921744751383e-4	0.0024504718257362477	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000179409	ENSG00000179409	GEMIN4	50628	gem nuclear organelle associated protein 4	-0.28000175098031604	6.665726771557755e-4	not_significant	-0.29387171133209655	5.284365847247578	2.91851403100934e-4	0.001960422374229314	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000056586	ENSG00000056586	RC3H2	54542	ring finger and CCCH-type domains 2	-0.2892434445122132	6.699457096856791e-4	not_significant	-0.2979690915107085	6.308289820408432	3.3791182135702285e-4	0.002207671587720061	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000168159	ENSG00000168159	RNF187	149603	ring finger protein 187	0.2708304793401589	6.707323217543955e-4	not_significant	0.26835598245273395	7.143421159289112	5.193362964783911e-4	0.0030980407532230176	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000127528	ENSG00000127528	KLF2	10365	KLF transcription factor 2	-0.5837615538525472	6.707323217543955e-4	not_significant	-0.7039239399461987	8.443512708137538	8.151700901203443e-5	7.304037029327869e-4	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000115548	ENSG00000115548	KDM3A	55818	lysine demethylase 3A	-0.44844028954056225	6.71274460074681e-4	not_significant	-0.48424228387711477	6.579194314123818	2.8410700720249557e-4	0.0019179758257852396	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000079257	ENSG00000079257	LXN	56925	latexin	0.4670762615860155	6.741975394882382e-4	not_significant	0.4936252157759089	2.6585485029210747	4.800526505245119e-4	0.0029073083208259196	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
